0.179739 0.697143 0.0892008 0.673816 0.237942 0.334353 0.537376 0.88103 0.194082 0.660282 0.323757 0.597265 0.373185 0.187149 0.909807 0.412826 0.757553 0.0959447 0.742397 0.526715 0.00623729 0.907764 0.682325 0.593203 0.793397 0.211001 0.428337 0.991561 0.875873 0.384484 0.584293 0.189966 0.0977581 0.0842799 0.953392 0.749734 0.591488 0.783811 0.280685 0.060894 0.678855 0.301185 0.997818 0.739461 0.544457 0.0384722 0.543274 0.866274 0.99177 0.232549 0.0730006 0.47331 0.459312 0.544585 0.253385 0.82495 0.868526 0.164155 0.476266 0.805047 0.410588 0.142603 0.443391 0.86505 0.101301 0.367887 0.147445 0.949441 0.307193 0.0932962 0.653265 0.580497 0.228375 0.095378 0.885885 0.208198 0.0858671 0.566146 0.904005 0.37969 0.206706 0.824845 0.345369 0.961532 0.262402 0.734374 0.700123 0.226504 0.992829 0.510719 0.4525 0.242269 0.813739 0.156469 0.221776 0.29707 0.814428 0.62402 0.357415 0.953929 0.684313 0.286203 0.555234 0.172958 0.738811 0.453367 0.625154 0.190684 0.572492 0.505313 0.842981 0.515848 0.058187 0.344991 0.14418 0.00730442 0.316717 0.929214 0.219281 0.297232 0.548126 0.759683 0.647451 0.0586009 0.054991 0.445113 0.744306 0.897369 0.634041 0.262852 0.19224 0.551769 0.423582 0.187888 0.965059 0.0291105 0.467258 0.606025 0.817382 0.620429 0.345488 0.372631 0.806589 0.618455 0.226263 0.886397 0.131021 0.983603 0.20932 0.417773 0.718552 0.77098 0.701036 0.546871 0.653202 0.855726 0.313707 0.0574495 0.867844 0.75386 0.376089 0.709938 0.570447 0.810511 0.140152 0.947433 0.446446 0.443011 0.780966 0.370994 0.307707 0.207908 0.353779 0.217086 0.607319 0.865489 0.269359 0.922603 0.559181 0.806189 0.192184 0.723629 0.0924966 0.500627 0.878767 0.370771 0.0481371 0.382914 0.540644 0.497124 0.732258 0.788108 0.439302 0.953278 0.0637922 0.188168 0.331874 0.678277 0.147327 0.330051 0.991239 0.533866 0.31398 0.757539 0.812552 0.584803 0.278418 0.937226 0.948036 0.590453 0.606083 0.35467 0.539311 0.0489685 0.556349 0.707106 0.264982 0.376909 0.604056 0.610037 0.939376 0.526619 0.764201 0.899169 0.292036 0.689133 0.291209 0.593446 0.900192 0.64999 0.983625 0.836751 0.179087 0.410674 0.704661 0.0279917 0.327327 0.669647 0.826173 0.467804 0.5592 0.284315 0.964294 0.138726 0.724655 0.342502 0.810183 0.710422 0.338136 0.447987 0.0501757 0.922706 0.615598 0.392267 0.854859 0.867751 
0.931005 0.4023 0.842783 0.47281 0.564338 0.0484964 0.897361 0.415302 0.963147 0.558376 0.182075 0.504736 0.143638 0.650179 0.611015 0.730437 0.137379 0.877376 0.990509 0.231313 0.770165 0.375404 0.497432 0.0261412 0.264415 0.986672 0.829612 0.633721 0.483797 0.0197074 0.280201 0.571099 0.322071 0.792047 0.456162 0.129179 0.991666 0.403185 0.749756 0.585932 0.952966 0.231545 0.621053 0.130659 0.475138 0.136796 0.693008 0.174623 0.487019 0.648909 0.576518 0.896551 0.165111 0.734047 0.780448 0.117701 0.0784964 0.997961 0.335905 0.190392 0.0244933 0.642936 0.959012 0.00676529 0.22233 0.68936 0.767617 0.838664 0.703569 0.180459 0.817308 0.146792 0.559179 0.0073243 0.5139 0.322095 0.768632 0.961845 0.0209567 0.762268 0.335839 0.229008 0.731187 0.999857 0.556104 0.880377 0.0503282 0.462134 0.404491 0.821544 0.102936 0.00871868 0.661485 0.512425 0.645967 0.995097 0.422494 0.245065 0.772116 0.469627 0.0710629 0.330069 0.841415 0.615228 0.110124 0.881153 0.778214 0.274085 0.697046 0.00256431 0.335659 0.0713386 0.399029 0.830521 0.556993 0.813809 0.193997 0.552003 0.71079 0.752739 0.988628 0.0949396 0.323373 0.394165 0.252884 0.535037 0.392859 0.129082 0.580186 0.420741 0.855912 0.923491 0.0746524 0.377721 0.636528 0.149203 0.10698 0.928696 0.890674 0.0603644 0.722369 0.175228 0.770826 0.120195 0.574739 0.351293 0.270478 0.510191 0.895745 0.341716 0.84885 0.538406 0.364535 0.139422 0.104673 0.916641 0.0110835 0.545833 0.119683 0.521697 0.022166 0.964299 0.210262 0.702835 0.90599 0.600029 0.0761751 0.520992 0.116588 0.960221 0.646724 0.0109639 0.756924 0.761268 0.930685 0.107646 0.0253502 0.371603 0.459591 0.920676 0.612173 0.675659 0.388 0.207142 0.753573 0.210245 0.900805 0.244176 0.232102 0.947549 0.262406 0.213147 0.628817 0.313409 0.503391 0.93069 0.992762 0.471777 0.804351 0.649316 0.0358013 0.175789 0.504001 0.0510218 0.154421 0.985926 0.444519 0.353802 0.392321 0.459337 0.321159 0.748621 0.184579 0.468916 0.319355 0.0882615 0.814236 0.885979 0.494264 0.283673 0.201089 0.184758 0.697124 0.339774 0.946128 0.0100529 0.712528 0.912387 0.528966 0.238041 0.17853 0.533069 0.786527 0.224176 0.901621 0.24922 0.101573 0.492912 0.231818 0.0901261 0.914408 0.0184063 0.782731 0.629864 0.331765 0.170774 0.678261 0.0828206 0.832267 0.632665 0.460681 0.304937 0.554904 0.0378681 0.582566 0.24125 
0.0622028 0.323614 0.63979 0.0979142 0.0356084 0.835825 0.636455 0.525657 0.0141327 0.702899 0.810765 0.299751 0.998126 0.842777 0.264013 0.382388 0.502222 0.541275 0.412715 0.922332 0.282561 0.175667 0.916932 0.396323 0.572219 0.478735 0.107456 0.703789 0.215545 0.975999 0.0607905 0.85971 0.396176 0.887598 0.0662154 0.347959 0.23435 0.928099 0.695293 0.0463259 0.388943 0.662194 0.478073 0.807324 0.53266 0.802869 0.375565 0.929684 0.461402 0.0369783 0.163009 0.770642 0.241844 0.882114 0.326677 0.497001 0.586654 0.906477 0.676839 0.190873 0.560077 0.981235 0.297513 0.370348 0.572889 0.593322 0.173672 0.509555 0.369381 0.0349055 0.663779 0.165522 0.99505 0.364305 0.705655 0.99285 0.242521 0.197302 0.915003 0.587987 0.0736036 0.995401 0.583888 0.513858 0.080188 0.385891 0.770693 0.588821 0.0959362 0.0355324 0.921538 0.365273 0.919637 0.201087 0.054228 0.417821 0.695122 0.0303914 0.177267 0.431648 0.76599 0.895805 0.236592 0.402684 0.931894 0.40762 0.510157 0.733918 0.135078 0.412439 0.765462 0.971475 0.77799 0.114736 0.673922 0.922479 0.284374 0.548717 0.163962 0.642777 0.390592 0.188316 0.782718 0.828992 0.684438 0.868816 0.256454 0.713335 0.123352 0.679807 0.379744 0.508463 0.323223 0.821342 0.755372 0.524707 0.217385 0.616161 0.261856 0.930752 0.671485 0.0662693 0.591867 0.39238 0.927228 0.202763 0.594605 0.110369 0.879477 0.58787 0.16828 0.523821 0.0188467 0.86102 0.208349 0.916201 0.345862 0.440371 0.603114 0.646287 0.912269 0.330256 0.274497 0.105794 0.421328 0.188588 0.305265 0.354077 0.940474 0.538367 0.897965 0.0453017 0.998961 0.303221 0.525615 0.486274 0.649119 0.188645 0.0835358 0.0619959 0.339573 0.190324 0.122944 0.4011 0.696606 0.080841 0.524194 0.667802 0.338515 0.943489 0.0502366 0.69288 0.895465 0.677934 0.130883 0.642972 0.576138 0.0406579 0.978428 0.169561 0.339965 0.84397 0.88087 0.163039 0.921321 0.213957 0.84195 0.154096 0.604827 0.119513 0.706991 0.876359 0.0805451 0.87233 0.676385 0.623325 0.435907 0.209933 0.63974 0.10305 0.912861 0.260525 0.41476 0.108164 0.447073 0.0384335 0.196082 0.435409 0.0715838 0.884881 0.771647 0.578235 0.477653 0.419462 0.0780393 0.37666 0.549674 0.743904 0.584612 0.841625 0.250444 0.569127 0.431873 0.208306 0.795957 0.0752384 0.43814 0.292308 0.94715 0.123615 0.966613 0.141911 0.841112 0.48355 0.225257 0.356226 
0.165991 0.924196 0.785456 0.905671 0.520488 0.784935 0.280626 0.109749 0.742245 0.589583 0.0280909 0.906498 0.15381 0.447979 0.0767198 0.986593 0.0294247 0.469633 0.73039 0.143947 0.686765 0.722963 0.453209 0.893469 0.41703 0.891295 0.520609 0.354176 0.295688 0.666795 0.726962 0.248148 0.535792 0.685514 0.881052 0.724558 0.786939 0.507825 0.475391 0.328578 0.110485 0.833473 0.926851 0.0444594 0.88414 0.713323 0.644196 0.0241588 0.895809 0.335908 0.501818 0.543165 0.959942 0.463705 0.523012 0.259181 0.722566 0.0112243 0.574611 0.794104 0.48813 0.064577 0.626504 0.810374 0.175817 0.905398 0.483834 0.0119628 0.64037 0.507138 0.369865 0.956978 0.231705 0.785459 0.281646 0.580278 0.643625 0.633479 0.271318 0.534531 0.874284 0.144099 0.297905 0.645542 0.141514 0.369277 0.262609 0.899797 0.668718 0.538592 0.556574 0.751395 0.974205 0.880178 0.798524 0.947139 0.640228 0.0308556 0.952944 0.550752 0.531333 0.280175 0.0231565 0.255529 0.567401 0.188442 0.851995 0.313204 0.483254 0.686996 0.0722578 0.546566 0.689199 0.375567 0.501369 0.0214696 0.30299 0.531409 0.419358 0.957698 0.574656 0.0291683 0.610153 0.909324 0.607665 0.346512 0.544421 0.033032 0.823387 0.253703 0.181048 0.609959 0.296016 0.127216 0.938894 0.383749 0.272901 0.862751 0.335468 0.173619 0.410538 0.959567 0.128068 0.0355321 0.758818 0.884821 0.318065 0.647775 0.765165 0.0580797 0.917565 0.128665 0.289788 0.633632 0.516203 0.620538 0.144244 0.877907 0.154649 0.774822 0.148992 0.477064 0.751749 0.50767 0.179393 0.628935 0.869338 0.841126 0.29232 0.487952 0.188694 0.819658 0.572979 0.179745 0.753753 0.948262 0.187904 0.73657 0.869851 0.673745 0.401785 0.900665 0.816503 0.998819 0.324398 0.660139 0.807361 0.110661 0.623413 0.24851 0.51111 0.725087 0.454065 0.397427 0.257956 0.0118787 0.436433 0.860072 0.377588 0.749341 0.485824 0.573803 0.719524 0.388411 0.472973 0.610849 0.0536595 0.314231 0.835128 0.406761 0.145163 0.490323 0.763769 0.959582 0.187973 0.905728 0.333313 0.123401 0.574679 0.763128 0.348779 0.998603 0.615278 0.811475 0.783385 0.0859508 0.816458 0.40842 0.327457 0.307938 0.0213174 0.348584 0.806303 0.742489 0.976017 0.182812 0.709578 0.372823 0.155167 0.89474 0.753528 0.855705 0.576655 0.917747 0.430197 0.169328 0.737947 0.383299 0.638989 0.73977 0.244662 0.681873 0.790455 0.687798 0.564211 0.890961 
0.803501 0.339283 0.223412 0.95486 0.364136 0.248811 0.648503 0.956661 0.309959 0.389763 0.323774 0.620407 0.0246619 0.902751 0.549286 0.757569 0.115121 0.68394 0.339986 0.0854999 0.336008 0.551521 0.272644 0.105432 0.139066 0.632735 0.335785 0.00214224 0.654373 0.520055 0.9332 0.147047 0.0503604 0.382905 0.223213 0.329974 0.545709 0.00782703 0.280338 0.985955 0.730506 0.0316617 0.304927 0.196152 0.264661 0.427546 0.864505 0.189266 0.618934 0.726273 0.394434 0.683813 0.201898 0.011416 0.173382 0.739876 0.168696 0.421964 0.958564 0.205763 0.38719 0.604956 0.4813 0.395418 0.904187 0.3246 0.0966783 0.97019 0.28323 0.709464 0.413445 0.917532 0.693834 0.938286 0.492202 0.0223258 0.376465 0.143829 0.873491 0.0303168 0.344549 0.0208303 0.26342 0.841025 0.926023 0.524479 0.0802639 0.0577902 0.409683 0.514562 0.144513 0.234431 0.647683 0.46159 0.181361 0.308931 0.489571 0.163091 0.735875 0.602138 0.373011 0.0567844 0.728972 0.825205 0.752884 0.034605 0.128516 0.739009 0.566721 0.797432 0.120149 0.416785 0.804841 0.222906 0.806239 0.977076 0.20577 0.659275 0.0305299 0.268764 0.725414 0.262102 0.812403 0.245714 0.152153 0.938941 0.627167 0.592535 0.42687 0.964476 0.923559 0.0412295 0.512811 0.952927 0.632592 0.575424 0.896395 0.0497762 0.746501 0.542469 0.664794 0.294769 0.51364 0.618233 0.42121 0.832706 0.45877 0.15613 0.368355 0.546275 0.295332 0.202627 0.803107 0.946833 0.965657 0.381403 0.00629493 0.996978 0.236216 0.717574 0.578722 0.0309946 0.73215 0.806072 0.132089 0.682131 0.331684 0.453936 0.204464 0.914389 0.576834 0.233062 0.136418 0.450241 0.78397 0.268231 0.637053 0.357778 0.561307 0.31735 0.830354 0.195845 0.481854 0.809182 0.22002 0.548993 0.855087 0.277809 0.945837 0.80097 0.165064 0.985169 0.274456 0.802997 0.521674 0.169292 0.787633 0.249179 0.0581605 0.840553 0.60381 0.0837978 0.992716 0.0703334 0.659743 0.77221 0.288947 0.596433 0.683107 0.935673 0.287562 0.447128 0.817907 0.0714373 0.603074 0.477905 0.174775 0.796849 0.309052 0.686531 0.510016 0.970314 0.400405 0.880149 0.256261 0.554265 0.624437 0.839964 0.671473 0.96681 0.555467 0.0948845 0.837535 0.357586 0.590087 0.180689 0.839268 0.803061 0.487975 0.228585 0.637313 0.291069 0.0613601 0.974018 0.59408 0.646235 0.522575 0.477093 0.120232 0.949303 0.36715 0.00199913 0.242514 0.553698 0.411508 0.721754 
0.566497 0.00866667 0.553887 0.112079 0.839525 0.424437 0.544815 0.965368 0.801734 0.0884009 0.565743 0.39023 0.248309 0.629922 0.171655 0.391988 0.286145 0.841787 0.426144 0.925648 0.816867 0.192926 0.956502 0.184243 0.316426 0.974421 0.730614 0.472244 0.902308 0.172377 0.378872 0.568548 0.232287 0.996351 0.579129 0.193809 0.887339 0.637322 0.175835 0.832315 0.457909 0.428579 0.615276 0.770563 0.866116 0.0461459 0.524545 0.0783035 0.030651 0.583228 0.213903 0.862287 0.108176 0.646348 0.845427 0.0433786 0.294816 0.629914 0.103956 0.278748 0.0885867 0.984376 0.810689 0.0753279 0.84037 0.547211 0.245676 0.716715 0.502771 0.169342 0.827356 0.024869 0.0613353 0.27833 0.0976581 0.832376 0.0882064 0.922696 0.748388 0.699247 0.452615 0.950374 0.561436 0.742725 0.261765 0.581282 0.961755 0.289862 0.909208 0.821606 0.994967 0.0765407 0.555988 0.292112 0.0496422 0.585108 0.932117 0.404482 0.99401 0.0439574 0.181531 0.882427 0.59774 0.166847 0.360216 0.5035 0.529069 0.255144 0.940169 0.216432 0.53787 0.62908 0.0311656 0.916201 0.55501 0.507463 0.88635 0.248378 0.197109 0.998964 0.133039 0.509372 0.670825 0.134991 0.655622 0.420577 0.0733945 0.258161 0.895263 0.0810857 0.518021 0.761921 0.427037 0.117699 0.771973 0.298328 0.132376 0.871004 0.316155 0.245562 0.789181 0.937054 0.729963 0.00970928 0.170608 0.659432 0.962552 0.0357883 0.875744 0.950769 0.684648 0.620437 0.101588 0.709036 0.075583 0.406895 0.638227 0.733637 0.327474 0.0488076 0.6829 0.898233 0.303721 0.906103 0.561655 0.59443 0.954869 0.0938593 0.281813 0.632545 0.413412 0.767416 0.0783982 0.959143 0.387792 0.209499 0.134202 0.90714 0.852225 0.107173 0.997485 0.0353585 0.921081 0.041027 0.498646 0.937733 0.223373 0.55754 0.493061 0.442728 0.0668396 0.584514 0.626847 0.669476 0.0101898 0.73806 0.941346 0.477558 0.558558 0.191306 0.423151 0.31954 0.489038 0.556107 0.20188 0.554623 0.220804 0.377609 0.549545 0.0825373 0.369322 0.702534 0.867099 0.142801 0.292994 0.941863 0.0551526 0.529674 0.447195 0.223804 0.181028 0.843271 0.00520394 0.0896505 0.887131 0.641504 0.293127 0.981107 0.540886 0.415797 0.508402 0.265169 0.874389 0.709006 0.187905 0.0493755 0.627472 0.269816 0.0806621 0.692321 0.0358726 0.416257 0.832507 0.605705 0.286802 0.163007 0.80801 0.198152 0.640503 0.281015 0.518221 0.404376 0.813915 0.329082 0.0203304 0.248436 
0.918485 0.72037 0.454806 0.368682 0.789345 0.192098 0.283993 0.434235 0.150023 0.717434 0.952296 0.965514 0.80618 0.661642 0.784423 0.962571 0.462121 0.551329 0.0049667 0.559315 0.998884 0.841046 0.703498 0.525095 0.425608 0.0942678 0.65991 0.363052 0.205136 0.91465 0.426928 0.635994 0.718689 0.354527 0.924119 0.304291 0.727861 0.565775 0.923346 0.149598 0.528894 0.668464 0.282284 0.931487 0.481806 0.692948 0.268589 0.560259 0.204511 0.85001 0.785179 0.980959 0.397713 0.71983 0.435884 0.934788 0.161638 0.848527 0.746822 0.456821 0.537198 0.595534 0.179946 0.278272 0.160786 0.704077 0.791338 0.370971 0.209235 0.704339 0.948301 0.308569 0.633378 0.81825 0.391361 0.946127 0.523486 0.467394 0.185275 0.214206 0.828076 0.783191 0.18005 0.363906 0.911792 0.229763 0.75786 0.205051 0.77443 0.10888 0.620209 0.789832 0.138675 0.685969 0.905101 0.503168 0.387976 0.200034 0.132058 0.732139 0.272157 0.990929 0.440919 0.66502 0.842962 0.701459 0.909698 0.137586 0.555954 0.825136 0.182313 0.946003 0.192622 0.544174 0.856347 0.0628754 0.596147 0.294091 0.701746 0.58589 0.470113 0.210162 0.398221 0.0608875 0.966516 0.295032 0.521944 0.735948 0.232732 0.338382 0.682939 0.409775 0.581382 0.764091 0.355166 0.314031 0.8828 0.146006 0.618263 0.563135 0.126683 0.408495 0.740386 0.546068 0.784516 0.207809 0.232529 0.170518 0.508984 0.695949 0.143438 0.905962 0.250581 0.452796 0.863617 0.74368 0.138471 0.503791 0.30716 0.124628 0.265854 0.580526 0.447665 0.00381907 0.224341 0.367156 0.527107 0.407705 0.760664 0.325201 0.161949 0.902944 0.366407 0.705368 0.486794 0.788283 0.487148 0.258249 0.702442 0.353694 0.387265 0.611681 0.267688 0.0916371 0.317486 0.630886 0.701135 0.361011 0.115631 0.90898 0.78999 0.300794 0.890132 0.244441 0.506911 0.357219 0.604728 0.388946 0.921601 0.411684 0.681386 0.368193 0.801921 0.28359 0.622844 0.688214 0.985812 0.13875 0.88551 0.648838 0.422939 0.502859 0.550233 0.44521 0.66641 0.710518 0.276982 0.799113 0.0152247 0.837737 0.614648 0.405862 0.8041 0.141594 0.414047 0.020118 0.485671 0.764814 0.0509899 0.365408 0.0759676 0.940354 0.617111 0.0189078 0.458331 0.716528 0.965132 0.245787 0.464001 0.781908 0.950099 0.134226 0.369234 0.0560983 0.757118 0.390604 0.281457 0.181851 0.866143 0.12345 0.650073 0.761302 0.987277 0.514974 0.0926688 0.370412 
0.268365 0.162527 0.742609 0.0610615 0.610386 0.825886 0.722222 0.0617677 0.307174 0.214461 0.328505 0.233536 0.0338679 0.575509 0.432065 0.179529 0.7893 0.207061 0.249045 0.638819 0.115257 0.0558211 0.62551 0.855165 0.934292 0.165195 0.70579 0.825091 0.107574 0.624628 0.122764 0.76257 0.956579 0.428163 0.0347508 0.665106 0.397572 0.300519 0.732163 0.619154 0.104025 0.846951 0.488598 0.363652 0.416673 0.955775 0.799154 0.923785 0.891985 0.236904 0.406384 0.0199094 0.605216 0.321349 0.622679 0.35707 0.560242 0.336797 0.73738 0.989734 0.00365592 0.564357 0.872805 0.336034 0.480514 0.615462 0.457186 0.12623 0.681984 0.034853 0.322274 0.499721 0.192841 0.692472 0.321288 0.671866 0.899903 0.278113 0.845484 0.421108 0.0817222 0.501566 0.0986707 0.264748 0.0795234 0.836959 0.608918 0.493263 0.526978 0.423914 0.443297 0.0709668 0.541318 0.841881 0.706533 0.26441 0.33074 0.590481 0.868575 0.509676 0.0780879 0.587726 0.85324 0.132293 0.00200972 0.944743 0.441511 0.733646 0.666852 0.403479 0.114859 0.523909 0.4002 0.12492 0.712248 0.35074 0.2427 0.571381 0.0556573 0.831667 0.144588 0.444174 0.738815 0.947781 0.089587 0.262516 0.941195 0.122493 0.707001 0.451805 0.612036 0.74632 0.175593 0.0116425 0.445816 0.639051 0.827607 0.730034 0.512448 0.140207 0.897773 0.0285385 0.206009 0.385768 0.903424 0.0375115 0.858836 0.764599 0.583372 0.291189 0.381449 0.816692 0.532066 0.272616 0.188722 0.345671 0.972963 0.0733937 0.752252 0.986223 0.614074 0.134678 0.997646 0.776572 0.15698 0.0920784 0.967645 0.867172 0.542222 0.00532715 0.48376 0.69482 0.14136 0.601144 0.110396 0.401792 0.955822 0.094501 0.640045 0.497716 0.684848 0.248804 0.730736 0.402762 0.992245 0.145128 0.230217 0.775362 0.512625 0.683024 0.263285 0.478768 0.567548 0.0521893 0.801757 0.305722 0.215931 0.969874 0.0593406 0.680296 0.829791 0.126508 0.880807 0.94693 0.0631181 0.475693 0.430711 0.185435 0.787849 0.0598005 0.217794 0.951065 0.668462 0.836787 0.0550879 0.380336 0.999231 0.435633 0.6312 0.293448 0.946291 0.0308005 0.521295 0.563547 0.231275 0.772555 0.460938 0.926486 0.174165 0.793562 0.576256 0.49764 0.88638 0.245662 0.50971 0.55263 0.143372 0.909618 0.674767 0.489214 0.327424 0.999064 0.656534 0.826172 0.520884 0.94937 0.465719 0.720076 0.779409 0.49608 0.949568 0.0920493 0.876013 0.156326 0.662319 0.931921 
0.834254 0.489877 0.918882 0.655937 0.157571 0.380895 0.938873 0.541533 0.793179 0.501922 0.382273 0.65123 0.440855 0.818299 0.323067 0.347726 0.988782 0.050955 0.5178 0.851932 0.460562 0.237105 0.311164 0.352927 0.115347 0.75392 0.423988 0.145989 0.385021 0.843173 0.751243 0.353111 0.674498 0.256251 0.606901 0.950309 0.749311 0.21595 0.67258 0.341895 0.549861 0.407386 0.919932 0.0420875 0.725714 0.585702 0.0961905 0.14472 0.364704 0.574656 0.685848 0.866357 0.0469247 0.946511 0.859333 0.0585268 0.133961 0.778037 0.366712 0.597234 0.196659 0.934668 0.413095 0.926641 0.238245 0.107519 0.871642 0.989036 0.177482 0.285351 0.796816 0.852859 0.21873 0.0285662 0.511709 0.213902 0.127436 0.953027 0.340133 0.896184 0.718436 0.927989 0.346872 0.713158 0.634653 0.975546 0.444433 0.254192 0.172954 0.722642 0.787489 0.881103 0.915821 0.411727 0.339145 0.489196 0.0253393 0.934845 0.781284 0.451438 0.859025 0.497526 0.0167405 0.378205 0.608991 0.502814 0.264 0.0908665 0.364769 0.313476 0.87748 0.657082 0.419427 0.799121 0.630486 0.00601705 0.819624 0.881009 0.221335 0.874593 0.250731 0.857326 0.00606339 0.51937 0.878693 0.41512 0.796652 0.297691 0.662902 0.841967 0.199844 0.353977 0.270887 0.941354 0.318389 0.0166742 0.451664 0.13081 0.963811 0.594613 0.367508 0.725839 0.0829105 0.992221 0.437387 0.650206 0.471891 0.155966 0.204255 0.54556 0.447606 0.05847 0.173231 0.574766 0.460937 0.91587 0.664051 0.353916 0.46557 0.7912 0.839131 0.34903 0.1295 0.975699 0.565124 0.693392 0.0873172 0.467092 0.782815 0.243189 0.968741 0.83425 0.584919 0.425613 0.708391 0.283078 0.873707 0.317099 0.764376 0.174265 0.905249 0.893118 0.781659 0.424753 0.634265 0.311206 0.958437 0.572588 0.103985 0.790498 0.738969 0.981361 0.98244 0.160476 0.342152 0.164771 0.890318 0.805174 0.602739 0.347856 0.00176965 0.86167 0.230632 0.281339 0.843906 0.650201 0.76103 0.886369 0.356724 0.580338 0.478148 0.278041 0.0696653 0.105001 0.187511 0.703359 0.236685 0.0549201 0.91844 0.96386 0.282588 0.44418 0.725021 0.293637 0.436059 0.130081 0.980973 0.296464 0.486041 0.74821 0.246358 0.642354 0.271487 0.724219 0.109879 0.391176 0.539024 0.0167591 0.847627 0.250923 0.0750066 0.799011 0.490943 0.248418 0.43223 0.00999822 0.624091 0.261329 0.902228 0.347446 0.332818 0.23895 0.42862 0.658306 0.47649 0.163443 
0.690305 0.366393 0.498332 0.425832 0.0561956 0.693204 0.147007 0.757101 0.842578 0.0384411 0.526315 0.497609 0.987612 0.115948 0.0402512 0.718366 0.433349 0.705449 0.927831 0.192687 0.706384 0.663222 0.888534 0.994159 0.38366 0.589415 0.704398 0.89224 0.411777 0.267545 0.52667 0.065735 0.248353 0.151368 0.910737 0.413996 0.495727 0.0733121 0.87342 0.428831 0.167266 0.0321687 0.829278 0.688626 0.485768 0.250506 0.223293 0.478557 0.752319 0.957752 0.297524 0.152856 0.422351 0.462402 0.867921 0.440992 0.413344 0.505565 0.140331 0.854841 0.263949 0.48252 0.620347 0.740436 0.439511 0.839497 0.551594 0.772198 0.307615 0.702881 0.586112 0.924462 0.509803 0.959576 0.576736 0.709469 0.298161 0.761026 0.132203 0.63524 0.567246 0.164088 0.884233 0.144999 0.509109 0.170921 0.0864699 0.796069 0.575366 0.258172 0.368635 0.31791 0.0832715 0.68643 0.65994 0.955008 0.235489 0.674934 0.00323756 0.711529 0.221023 0.172427 0.968201 0.540032 0.745451 0.126122 0.882691 0.796639 0.978666 0.0241958 0.48301 0.972883 0.17613 0.892717 0.831393 0.481783 0.931778 0.201283 0.606083 0.257084 0.385817 0.595547 0.206074 0.322099 0.664235 0.531364 0.852329 0.667879 0.028122 0.484637 0.0412936 0.868564 0.615476 0.921031 0.591942 0.203531 0.918589 0.339154 0.20159 0.772391 0.932414 0.307512 0.538361 0.922617 0.124694 0.296048 0.544497 0.737908 0.841943 0.181607 0.954661 0.822037 0.323043 0.876046 0.974539 0.246817 0.0987141 0.0534708 0.559548 0.390182 0.196679 0.513686 0.223987 0.383533 0.900641 0.666011 0.263394 0.336887 0.597907 0.0406614 0.252903 0.459414 0.0972728 0.695125 0.942562 0.450707 0.0463843 0.668226 0.392207 0.504105 0.095689 0.262484 0.107362 0.526271 0.822852 0.69126 0.875119 0.437034 0.213646 0.10043 0.331183 0.55793 0.381714 0.481909 0.777703 0.630494 0.459242 0.499996 0.253015 0.634084 0.325652 0.497887 0.537558 0.0174266 0.753697 0.0417601 0.126219 0.446844 0.804764 0.879445 0.861195 0.973382 0.407454 0.553229 0.924283 0.516763 0.416516 0.642517 0.124561 0.672619 0.594731 0.156693 0.94704 0.940364 0.630375 0.866489 0.665679 0.863515 0.250125 0.885481 0.805605 0.318914 0.389908 0.938825 0.906874 0.234768 0.872141 0.177276 0.387152 0.551371 0.363883 0.675128 0.203161 0.623597 0.0588963 0.814372 0.952041 0.189594 0.531258 0.81792 0.162623 0.490816 0.610664 0.925812 0.0519618 0.253964 
